query_id,reference_id,img_folder
Q10913,R348196,D:\Driven_Data\Facebook\data\query_images
Q10915,R034159,D:\Driven_Data\Facebook\data\query_images
Q10927,R514857,D:\Driven_Data\Facebook\data\query_images
Q10931,R607414,D:\Driven_Data\Facebook\data\query_images
Q10939,R143411,D:\Driven_Data\Facebook\data\query_images
Q10941,R785918,D:\Driven_Data\Facebook\data\query_images
Q10942,R920685,D:\Driven_Data\Facebook\data\query_images
Q10945,R208797,D:\Driven_Data\Facebook\data\query_images
Q10950,R202382,D:\Driven_Data\Facebook\data\query_images
Q10955,R282219,D:\Driven_Data\Facebook\data\query_images
Q10959,R569217,D:\Driven_Data\Facebook\data\query_images
Q10964,R214363,D:\Driven_Data\Facebook\data\query_images
Q10971,R235768,D:\Driven_Data\Facebook\data\query_images
Q10980,R250618,D:\Driven_Data\Facebook\data\query_images
Q10987,R918871,D:\Driven_Data\Facebook\data\query_images
Q10994,R664866,D:\Driven_Data\Facebook\data\query_images
Q10998,R006346,D:\Driven_Data\Facebook\data\query_images
Q11002,R611073,D:\Driven_Data\Facebook\data\query_images
Q11003,R363384,D:\Driven_Data\Facebook\data\query_images
Q11005,R042043,D:\Driven_Data\Facebook\data\query_images
Q11006,R780608,D:\Driven_Data\Facebook\data\query_images
Q11009,R298838,D:\Driven_Data\Facebook\data\query_images
Q11018,R401139,D:\Driven_Data\Facebook\data\query_images
Q11026,R797300,D:\Driven_Data\Facebook\data\query_images
Q11040,R694541,D:\Driven_Data\Facebook\data\query_images
Q11049,R700957,D:\Driven_Data\Facebook\data\query_images
Q11051,R270679,D:\Driven_Data\Facebook\data\query_images
Q11053,R514217,D:\Driven_Data\Facebook\data\query_images
Q11054,R908711,D:\Driven_Data\Facebook\data\query_images
Q11060,R085129,D:\Driven_Data\Facebook\data\query_images
Q11062,R884888,D:\Driven_Data\Facebook\data\query_images
Q11070,R901844,D:\Driven_Data\Facebook\data\query_images
Q11073,R491552,D:\Driven_Data\Facebook\data\query_images
Q11080,R586172,D:\Driven_Data\Facebook\data\query_images
Q11083,R664642,D:\Driven_Data\Facebook\data\query_images
Q11090,R017009,D:\Driven_Data\Facebook\data\query_images
Q11092,R754160,D:\Driven_Data\Facebook\data\query_images
Q11095,R392184,D:\Driven_Data\Facebook\data\query_images
Q11097,R092249,D:\Driven_Data\Facebook\data\query_images
Q11100,R241973,D:\Driven_Data\Facebook\data\query_images
Q11112,R924567,D:\Driven_Data\Facebook\data\query_images
Q11116,R469740,D:\Driven_Data\Facebook\data\query_images
Q11117,R043282,D:\Driven_Data\Facebook\data\query_images
Q11119,R017793,D:\Driven_Data\Facebook\data\query_images
Q11121,R751664,D:\Driven_Data\Facebook\data\query_images
Q11123,R347445,D:\Driven_Data\Facebook\data\query_images
Q11128,R499011,D:\Driven_Data\Facebook\data\query_images
Q11135,R402619,D:\Driven_Data\Facebook\data\query_images
Q11139,R421874,D:\Driven_Data\Facebook\data\query_images
Q11140,R581971,D:\Driven_Data\Facebook\data\query_images
Q11146,R927571,D:\Driven_Data\Facebook\data\query_images
Q11154,R986867,D:\Driven_Data\Facebook\data\query_images
Q11155,R514771,D:\Driven_Data\Facebook\data\query_images
Q11162,R338113,D:\Driven_Data\Facebook\data\query_images
Q11183,R962563,D:\Driven_Data\Facebook\data\query_images
Q11188,R897003,D:\Driven_Data\Facebook\data\query_images
Q11195,R962761,D:\Driven_Data\Facebook\data\query_images
Q11201,R752666,D:\Driven_Data\Facebook\data\query_images
Q11207,R508583,D:\Driven_Data\Facebook\data\query_images
Q11209,R977040,D:\Driven_Data\Facebook\data\query_images
Q11210,R224019,D:\Driven_Data\Facebook\data\query_images
Q11227,R305497,D:\Driven_Data\Facebook\data\query_images
Q11238,R534915,D:\Driven_Data\Facebook\data\query_images
Q11250,R164077,D:\Driven_Data\Facebook\data\query_images
Q11251,R277331,D:\Driven_Data\Facebook\data\query_images
Q11256,R024433,D:\Driven_Data\Facebook\data\query_images
Q11268,R565819,D:\Driven_Data\Facebook\data\query_images
Q11269,R860253,D:\Driven_Data\Facebook\data\query_images
Q11278,R967847,D:\Driven_Data\Facebook\data\query_images
Q11279,R348146,D:\Driven_Data\Facebook\data\query_images
Q11280,R060137,D:\Driven_Data\Facebook\data\query_images
Q11283,R100867,D:\Driven_Data\Facebook\data\query_images
Q11285,R541200,D:\Driven_Data\Facebook\data\query_images
Q11286,R224038,D:\Driven_Data\Facebook\data\query_images
Q11289,R907044,D:\Driven_Data\Facebook\data\query_images
Q11293,R742600,D:\Driven_Data\Facebook\data\query_images
Q11294,R167036,D:\Driven_Data\Facebook\data\query_images
Q11300,R680870,D:\Driven_Data\Facebook\data\query_images
Q11310,R569700,D:\Driven_Data\Facebook\data\query_images
Q11311,R756213,D:\Driven_Data\Facebook\data\query_images
Q11312,R879918,D:\Driven_Data\Facebook\data\query_images
Q11315,R032478,D:\Driven_Data\Facebook\data\query_images
Q11316,R455478,D:\Driven_Data\Facebook\data\query_images
Q11321,R387875,D:\Driven_Data\Facebook\data\query_images
Q11322,R477836,D:\Driven_Data\Facebook\data\query_images
Q11324,R169019,D:\Driven_Data\Facebook\data\query_images
Q11331,R834357,D:\Driven_Data\Facebook\data\query_images
Q11341,R598670,D:\Driven_Data\Facebook\data\query_images
Q11344,R654599,D:\Driven_Data\Facebook\data\query_images
Q11347,R356289,D:\Driven_Data\Facebook\data\query_images
Q11351,R382650,D:\Driven_Data\Facebook\data\query_images
Q11354,R413133,D:\Driven_Data\Facebook\data\query_images
Q11356,R354605,D:\Driven_Data\Facebook\data\query_images
Q11358,R118737,D:\Driven_Data\Facebook\data\query_images
Q11359,R896481,D:\Driven_Data\Facebook\data\query_images
Q11365,R857340,D:\Driven_Data\Facebook\data\query_images
Q11367,R053140,D:\Driven_Data\Facebook\data\query_images
Q11369,R676565,D:\Driven_Data\Facebook\data\query_images
Q11373,R413074,D:\Driven_Data\Facebook\data\query_images
Q11375,R095472,D:\Driven_Data\Facebook\data\query_images
Q11382,R932763,D:\Driven_Data\Facebook\data\query_images
Q11385,R436862,D:\Driven_Data\Facebook\data\query_images
Q11389,R910253,D:\Driven_Data\Facebook\data\query_images
Q11394,R867409,D:\Driven_Data\Facebook\data\query_images
Q11398,R570928,D:\Driven_Data\Facebook\data\query_images
Q11402,R816535,D:\Driven_Data\Facebook\data\query_images
Q11403,R403549,D:\Driven_Data\Facebook\data\query_images
Q11405,R047996,D:\Driven_Data\Facebook\data\query_images
Q11408,R341642,D:\Driven_Data\Facebook\data\query_images
Q11410,R537339,D:\Driven_Data\Facebook\data\query_images
Q11417,R964065,D:\Driven_Data\Facebook\data\query_images
Q11420,R060114,D:\Driven_Data\Facebook\data\query_images
Q11422,R791532,D:\Driven_Data\Facebook\data\query_images
Q11423,R330951,D:\Driven_Data\Facebook\data\query_images
Q11424,R424034,D:\Driven_Data\Facebook\data\query_images
Q11427,R560258,D:\Driven_Data\Facebook\data\query_images
Q11440,R199828,D:\Driven_Data\Facebook\data\query_images
Q11441,R158032,D:\Driven_Data\Facebook\data\query_images
Q11445,R214029,D:\Driven_Data\Facebook\data\query_images
Q11451,R651273,D:\Driven_Data\Facebook\data\query_images
Q11456,R192590,D:\Driven_Data\Facebook\data\query_images
Q11458,R810859,D:\Driven_Data\Facebook\data\query_images
Q11485,R734397,D:\Driven_Data\Facebook\data\query_images
Q11492,R622910,D:\Driven_Data\Facebook\data\query_images
Q11493,R483507,D:\Driven_Data\Facebook\data\query_images
Q11504,R638630,D:\Driven_Data\Facebook\data\query_images
Q11515,R001360,D:\Driven_Data\Facebook\data\query_images
Q11520,R452232,D:\Driven_Data\Facebook\data\query_images
Q11525,R378369,D:\Driven_Data\Facebook\data\query_images
Q11530,R522220,D:\Driven_Data\Facebook\data\query_images
Q11531,R744765,D:\Driven_Data\Facebook\data\query_images
Q11532,R201232,D:\Driven_Data\Facebook\data\query_images
Q11533,R322211,D:\Driven_Data\Facebook\data\query_images
Q11538,R874467,D:\Driven_Data\Facebook\data\query_images
Q11549,R685602,D:\Driven_Data\Facebook\data\query_images
Q11551,R558534,D:\Driven_Data\Facebook\data\query_images
Q11552,R304746,D:\Driven_Data\Facebook\data\query_images
Q11559,R901123,D:\Driven_Data\Facebook\data\query_images
Q11561,R482447,D:\Driven_Data\Facebook\data\query_images
Q11567,R961792,D:\Driven_Data\Facebook\data\query_images
Q11584,R894220,D:\Driven_Data\Facebook\data\query_images
Q11587,R578397,D:\Driven_Data\Facebook\data\query_images
Q11588,R760812,D:\Driven_Data\Facebook\data\query_images
Q11591,R137117,D:\Driven_Data\Facebook\data\query_images
Q11595,R373049,D:\Driven_Data\Facebook\data\query_images
Q11601,R191241,D:\Driven_Data\Facebook\data\query_images
Q11604,R930645,D:\Driven_Data\Facebook\data\query_images
Q11607,R534832,D:\Driven_Data\Facebook\data\query_images
Q11615,R223328,D:\Driven_Data\Facebook\data\query_images
Q11616,R510919,D:\Driven_Data\Facebook\data\query_images
Q11620,R080311,D:\Driven_Data\Facebook\data\query_images
Q11621,R045384,D:\Driven_Data\Facebook\data\query_images
Q11630,R714889,D:\Driven_Data\Facebook\data\query_images
Q11635,R480212,D:\Driven_Data\Facebook\data\query_images
Q11637,R328891,D:\Driven_Data\Facebook\data\query_images
Q11648,R516458,D:\Driven_Data\Facebook\data\query_images
Q11651,R311836,D:\Driven_Data\Facebook\data\query_images
Q11656,R102766,D:\Driven_Data\Facebook\data\query_images
Q11666,R556549,D:\Driven_Data\Facebook\data\query_images
Q11669,R262089,D:\Driven_Data\Facebook\data\query_images
Q11670,R777767,D:\Driven_Data\Facebook\data\query_images
Q11673,R425686,D:\Driven_Data\Facebook\data\query_images
Q11675,R497416,D:\Driven_Data\Facebook\data\query_images
Q11676,R058286,D:\Driven_Data\Facebook\data\query_images
Q11678,R337613,D:\Driven_Data\Facebook\data\query_images
Q11680,R899655,D:\Driven_Data\Facebook\data\query_images
Q11682,R637079,D:\Driven_Data\Facebook\data\query_images
Q11689,R270935,D:\Driven_Data\Facebook\data\query_images
Q11695,R941276,D:\Driven_Data\Facebook\data\query_images
Q11696,R863688,D:\Driven_Data\Facebook\data\query_images
Q11705,R181476,D:\Driven_Data\Facebook\data\query_images
Q11706,R185096,D:\Driven_Data\Facebook\data\query_images
Q11715,R129336,D:\Driven_Data\Facebook\data\query_images
Q11724,R565355,D:\Driven_Data\Facebook\data\query_images
Q11728,R211820,D:\Driven_Data\Facebook\data\query_images
Q11729,R928573,D:\Driven_Data\Facebook\data\query_images
Q11730,R040372,D:\Driven_Data\Facebook\data\query_images
Q11733,R311287,D:\Driven_Data\Facebook\data\query_images
Q11738,R227521,D:\Driven_Data\Facebook\data\query_images
Q11761,R509259,D:\Driven_Data\Facebook\data\query_images
Q11766,R750420,D:\Driven_Data\Facebook\data\query_images
Q11768,R100624,D:\Driven_Data\Facebook\data\query_images
Q11770,R774551,D:\Driven_Data\Facebook\data\query_images
Q11775,R113266,D:\Driven_Data\Facebook\data\query_images
Q11784,R014474,D:\Driven_Data\Facebook\data\query_images
Q11791,R301080,D:\Driven_Data\Facebook\data\query_images
Q11793,R485041,D:\Driven_Data\Facebook\data\query_images
Q11801,R435730,D:\Driven_Data\Facebook\data\query_images
Q11805,R667754,D:\Driven_Data\Facebook\data\query_images
Q11807,R480428,D:\Driven_Data\Facebook\data\query_images
Q11808,R568527,D:\Driven_Data\Facebook\data\query_images
Q11814,R788127,D:\Driven_Data\Facebook\data\query_images
Q11831,R766576,D:\Driven_Data\Facebook\data\query_images
Q11835,R450178,D:\Driven_Data\Facebook\data\query_images
Q11848,R730719,D:\Driven_Data\Facebook\data\query_images
Q11860,R430118,D:\Driven_Data\Facebook\data\query_images
Q11862,R317881,D:\Driven_Data\Facebook\data\query_images
Q11863,R868281,D:\Driven_Data\Facebook\data\query_images
Q11865,R064890,D:\Driven_Data\Facebook\data\query_images
Q11875,R665005,D:\Driven_Data\Facebook\data\query_images
Q11876,R212343,D:\Driven_Data\Facebook\data\query_images
Q11877,R032662,D:\Driven_Data\Facebook\data\query_images
Q11881,R457797,D:\Driven_Data\Facebook\data\query_images
Q11885,R271241,D:\Driven_Data\Facebook\data\query_images
Q11898,R124510,D:\Driven_Data\Facebook\data\query_images
Q11909,R708683,D:\Driven_Data\Facebook\data\query_images
Q11911,R764938,D:\Driven_Data\Facebook\data\query_images
Q11913,R137656,D:\Driven_Data\Facebook\data\query_images
Q11914,R389280,D:\Driven_Data\Facebook\data\query_images
Q11926,R889879,D:\Driven_Data\Facebook\data\query_images
Q11935,R090217,D:\Driven_Data\Facebook\data\query_images
Q11941,R021358,D:\Driven_Data\Facebook\data\query_images
Q11944,R790744,D:\Driven_Data\Facebook\data\query_images
Q11956,R365941,D:\Driven_Data\Facebook\data\query_images
Q11957,R139177,D:\Driven_Data\Facebook\data\query_images
Q11958,R165823,D:\Driven_Data\Facebook\data\query_images
Q11961,R212039,D:\Driven_Data\Facebook\data\query_images
Q11964,R789191,D:\Driven_Data\Facebook\data\query_images
Q11988,R490392,D:\Driven_Data\Facebook\data\query_images
Q11991,R514167,D:\Driven_Data\Facebook\data\query_images
Q12009,R424174,D:\Driven_Data\Facebook\data\query_images
Q12011,R779289,D:\Driven_Data\Facebook\data\query_images
Q12016,R259000,D:\Driven_Data\Facebook\data\query_images
Q12020,R395986,D:\Driven_Data\Facebook\data\query_images
Q12033,R007222,D:\Driven_Data\Facebook\data\query_images
Q12037,R856071,D:\Driven_Data\Facebook\data\query_images
Q12039,R239172,D:\Driven_Data\Facebook\data\query_images
Q12042,R734601,D:\Driven_Data\Facebook\data\query_images
Q12044,R591351,D:\Driven_Data\Facebook\data\query_images
Q12051,R586793,D:\Driven_Data\Facebook\data\query_images
Q12053,R010596,D:\Driven_Data\Facebook\data\query_images
Q12055,R725462,D:\Driven_Data\Facebook\data\query_images
Q12058,R045797,D:\Driven_Data\Facebook\data\query_images
Q12061,R119087,D:\Driven_Data\Facebook\data\query_images
Q12065,R165757,D:\Driven_Data\Facebook\data\query_images
Q12066,R800874,D:\Driven_Data\Facebook\data\query_images
Q12077,R061588,D:\Driven_Data\Facebook\data\query_images
Q12079,R033081,D:\Driven_Data\Facebook\data\query_images
Q12082,R266865,D:\Driven_Data\Facebook\data\query_images
Q12085,R882209,D:\Driven_Data\Facebook\data\query_images
Q12088,R209851,D:\Driven_Data\Facebook\data\query_images
Q12103,R802812,D:\Driven_Data\Facebook\data\query_images
Q12105,R377894,D:\Driven_Data\Facebook\data\query_images
Q12111,R199002,D:\Driven_Data\Facebook\data\query_images
Q12113,R833418,D:\Driven_Data\Facebook\data\query_images
Q12114,R742306,D:\Driven_Data\Facebook\data\query_images
Q12116,R760844,D:\Driven_Data\Facebook\data\query_images
Q12130,R607040,D:\Driven_Data\Facebook\data\query_images
Q12134,R478219,D:\Driven_Data\Facebook\data\query_images
Q12137,R786584,D:\Driven_Data\Facebook\data\query_images
Q12139,R246672,D:\Driven_Data\Facebook\data\query_images
Q12140,R838277,D:\Driven_Data\Facebook\data\query_images
Q12142,R334124,D:\Driven_Data\Facebook\data\query_images
Q12146,R337789,D:\Driven_Data\Facebook\data\query_images
Q12151,R619055,D:\Driven_Data\Facebook\data\query_images
Q12156,R998188,D:\Driven_Data\Facebook\data\query_images
Q12186,R736880,D:\Driven_Data\Facebook\data\query_images
Q12190,R713322,D:\Driven_Data\Facebook\data\query_images
Q12193,R541800,D:\Driven_Data\Facebook\data\query_images
Q12198,R234164,D:\Driven_Data\Facebook\data\query_images
Q12200,R321464,D:\Driven_Data\Facebook\data\query_images
Q12202,R656153,D:\Driven_Data\Facebook\data\query_images
Q12211,R135452,D:\Driven_Data\Facebook\data\query_images
Q12213,R202860,D:\Driven_Data\Facebook\data\query_images
Q12218,R046729,D:\Driven_Data\Facebook\data\query_images
Q12229,R469973,D:\Driven_Data\Facebook\data\query_images
Q12234,R859336,D:\Driven_Data\Facebook\data\query_images
Q12237,R956708,D:\Driven_Data\Facebook\data\query_images
Q12238,R594880,D:\Driven_Data\Facebook\data\query_images
Q12242,R977337,D:\Driven_Data\Facebook\data\query_images
Q12244,R186725,D:\Driven_Data\Facebook\data\query_images
Q12247,R371601,D:\Driven_Data\Facebook\data\query_images
Q12254,R599465,D:\Driven_Data\Facebook\data\query_images
Q12256,R657462,D:\Driven_Data\Facebook\data\query_images
Q12268,R293376,D:\Driven_Data\Facebook\data\query_images
Q12271,R598339,D:\Driven_Data\Facebook\data\query_images
Q12276,R162826,D:\Driven_Data\Facebook\data\query_images
Q12280,R774592,D:\Driven_Data\Facebook\data\query_images
Q12294,R986129,D:\Driven_Data\Facebook\data\query_images
Q12310,R682860,D:\Driven_Data\Facebook\data\query_images
Q12311,R947478,D:\Driven_Data\Facebook\data\query_images
Q12318,R148478,D:\Driven_Data\Facebook\data\query_images
Q12319,R164457,D:\Driven_Data\Facebook\data\query_images
Q12321,R990900,D:\Driven_Data\Facebook\data\query_images
Q12331,R143731,D:\Driven_Data\Facebook\data\query_images
Q12342,R379450,D:\Driven_Data\Facebook\data\query_images
Q12344,R834662,D:\Driven_Data\Facebook\data\query_images
Q12354,R231966,D:\Driven_Data\Facebook\data\query_images
Q12356,R125089,D:\Driven_Data\Facebook\data\query_images
Q12358,R894382,D:\Driven_Data\Facebook\data\query_images
Q12363,R694155,D:\Driven_Data\Facebook\data\query_images
Q12370,R792808,D:\Driven_Data\Facebook\data\query_images
Q12371,R112033,D:\Driven_Data\Facebook\data\query_images
Q12372,R563177,D:\Driven_Data\Facebook\data\query_images
Q12374,R523223,D:\Driven_Data\Facebook\data\query_images
Q12377,R920703,D:\Driven_Data\Facebook\data\query_images
Q12378,R494946,D:\Driven_Data\Facebook\data\query_images
Q12381,R207300,D:\Driven_Data\Facebook\data\query_images
Q12383,R782715,D:\Driven_Data\Facebook\data\query_images
Q12386,R293164,D:\Driven_Data\Facebook\data\query_images
Q12388,R385766,D:\Driven_Data\Facebook\data\query_images
Q12389,R760901,D:\Driven_Data\Facebook\data\query_images
Q12396,R625595,D:\Driven_Data\Facebook\data\query_images
Q12405,R000172,D:\Driven_Data\Facebook\data\query_images
Q12408,R376695,D:\Driven_Data\Facebook\data\query_images
Q12409,R583159,D:\Driven_Data\Facebook\data\query_images
Q12418,R360870,D:\Driven_Data\Facebook\data\query_images
Q12422,R919336,D:\Driven_Data\Facebook\data\query_images
Q12428,R355016,D:\Driven_Data\Facebook\data\query_images
Q12432,R252992,D:\Driven_Data\Facebook\data\query_images
Q12433,R391343,D:\Driven_Data\Facebook\data\query_images
Q12436,R526769,D:\Driven_Data\Facebook\data\query_images
Q12444,R404216,D:\Driven_Data\Facebook\data\query_images
Q12447,R103285,D:\Driven_Data\Facebook\data\query_images
Q12452,R664308,D:\Driven_Data\Facebook\data\query_images
Q12454,R923233,D:\Driven_Data\Facebook\data\query_images
Q12456,R869685,D:\Driven_Data\Facebook\data\query_images
Q12458,R029605,D:\Driven_Data\Facebook\data\query_images
Q12468,R345526,D:\Driven_Data\Facebook\data\query_images
Q12473,R191080,D:\Driven_Data\Facebook\data\query_images
Q12477,R645557,D:\Driven_Data\Facebook\data\query_images
Q12481,R052374,D:\Driven_Data\Facebook\data\query_images
Q12486,R205081,D:\Driven_Data\Facebook\data\query_images
Q12488,R618188,D:\Driven_Data\Facebook\data\query_images
Q12495,R137282,D:\Driven_Data\Facebook\data\query_images
Q12509,R029532,D:\Driven_Data\Facebook\data\query_images
Q12513,R600798,D:\Driven_Data\Facebook\data\query_images
Q12515,R118625,D:\Driven_Data\Facebook\data\query_images
Q12522,R608938,D:\Driven_Data\Facebook\data\query_images
Q12529,R540470,D:\Driven_Data\Facebook\data\query_images
Q12531,R327546,D:\Driven_Data\Facebook\data\query_images
Q12536,R859926,D:\Driven_Data\Facebook\data\query_images
Q12542,R957422,D:\Driven_Data\Facebook\data\query_images
Q12549,R263238,D:\Driven_Data\Facebook\data\query_images
Q12554,R714984,D:\Driven_Data\Facebook\data\query_images
Q12555,R680004,D:\Driven_Data\Facebook\data\query_images
Q12572,R136436,D:\Driven_Data\Facebook\data\query_images
Q12577,R245084,D:\Driven_Data\Facebook\data\query_images
Q12578,R819004,D:\Driven_Data\Facebook\data\query_images
Q12581,R381759,D:\Driven_Data\Facebook\data\query_images
Q12583,R538111,D:\Driven_Data\Facebook\data\query_images
Q12585,R693654,D:\Driven_Data\Facebook\data\query_images
Q12587,R211603,D:\Driven_Data\Facebook\data\query_images
Q12591,R181535,D:\Driven_Data\Facebook\data\query_images
Q12613,R895790,D:\Driven_Data\Facebook\data\query_images
Q12617,R098357,D:\Driven_Data\Facebook\data\query_images
Q12618,R726569,D:\Driven_Data\Facebook\data\query_images
Q12619,R884685,D:\Driven_Data\Facebook\data\query_images
Q12624,R583030,D:\Driven_Data\Facebook\data\query_images
Q12626,R230442,D:\Driven_Data\Facebook\data\query_images
Q12627,R449953,D:\Driven_Data\Facebook\data\query_images
Q12642,R907500,D:\Driven_Data\Facebook\data\query_images
Q12643,R122043,D:\Driven_Data\Facebook\data\query_images
Q12647,R753064,D:\Driven_Data\Facebook\data\query_images
Q12648,R506965,D:\Driven_Data\Facebook\data\query_images
Q12649,R908246,D:\Driven_Data\Facebook\data\query_images
Q12652,R738360,D:\Driven_Data\Facebook\data\query_images
Q12655,R232978,D:\Driven_Data\Facebook\data\query_images
Q12658,R400999,D:\Driven_Data\Facebook\data\query_images
Q12661,R395167,D:\Driven_Data\Facebook\data\query_images
Q12664,R488304,D:\Driven_Data\Facebook\data\query_images
Q12667,R014770,D:\Driven_Data\Facebook\data\query_images
Q12669,R178504,D:\Driven_Data\Facebook\data\query_images
Q12670,R232280,D:\Driven_Data\Facebook\data\query_images
Q12683,R762411,D:\Driven_Data\Facebook\data\query_images
Q12700,R806576,D:\Driven_Data\Facebook\data\query_images
Q12703,R841773,D:\Driven_Data\Facebook\data\query_images
Q12704,R055405,D:\Driven_Data\Facebook\data\query_images
Q12710,R949600,D:\Driven_Data\Facebook\data\query_images
Q12718,R354665,D:\Driven_Data\Facebook\data\query_images
Q12719,R514958,D:\Driven_Data\Facebook\data\query_images
Q12722,R236348,D:\Driven_Data\Facebook\data\query_images
Q12731,R245435,D:\Driven_Data\Facebook\data\query_images
Q12737,R828715,D:\Driven_Data\Facebook\data\query_images
Q12742,R403105,D:\Driven_Data\Facebook\data\query_images
Q12746,R094659,D:\Driven_Data\Facebook\data\query_images
Q12751,R116027,D:\Driven_Data\Facebook\data\query_images
Q12757,R657698,D:\Driven_Data\Facebook\data\query_images
Q12780,R113163,D:\Driven_Data\Facebook\data\query_images
Q12790,R798017,D:\Driven_Data\Facebook\data\query_images
Q12791,R674913,D:\Driven_Data\Facebook\data\query_images
Q12794,R920516,D:\Driven_Data\Facebook\data\query_images
Q12797,R630109,D:\Driven_Data\Facebook\data\query_images
Q12804,R386097,D:\Driven_Data\Facebook\data\query_images
Q12805,R608054,D:\Driven_Data\Facebook\data\query_images
Q12809,R267154,D:\Driven_Data\Facebook\data\query_images
Q12810,R202938,D:\Driven_Data\Facebook\data\query_images
Q12812,R912938,D:\Driven_Data\Facebook\data\query_images
Q12827,R685517,D:\Driven_Data\Facebook\data\query_images
Q12830,R570918,D:\Driven_Data\Facebook\data\query_images
Q12834,R341673,D:\Driven_Data\Facebook\data\query_images
Q12835,R870697,D:\Driven_Data\Facebook\data\query_images
Q12836,R712208,D:\Driven_Data\Facebook\data\query_images
Q12868,R496440,D:\Driven_Data\Facebook\data\query_images
Q12869,R979031,D:\Driven_Data\Facebook\data\query_images
Q12873,R834006,D:\Driven_Data\Facebook\data\query_images
Q12874,R190514,D:\Driven_Data\Facebook\data\query_images
Q12875,R569287,D:\Driven_Data\Facebook\data\query_images
Q12879,R084585,D:\Driven_Data\Facebook\data\query_images
Q12880,R126631,D:\Driven_Data\Facebook\data\query_images
Q12882,R558508,D:\Driven_Data\Facebook\data\query_images
Q12900,R107332,D:\Driven_Data\Facebook\data\query_images
Q12903,R996486,D:\Driven_Data\Facebook\data\query_images
Q12905,R011715,D:\Driven_Data\Facebook\data\query_images
Q12922,R958772,D:\Driven_Data\Facebook\data\query_images
Q12929,R756588,D:\Driven_Data\Facebook\data\query_images
Q12932,R532492,D:\Driven_Data\Facebook\data\query_images
Q12938,R706017,D:\Driven_Data\Facebook\data\query_images
Q12951,R241643,D:\Driven_Data\Facebook\data\query_images
Q12955,R455324,D:\Driven_Data\Facebook\data\query_images
Q12962,R072870,D:\Driven_Data\Facebook\data\query_images
Q12967,R882851,D:\Driven_Data\Facebook\data\query_images
Q12973,R609398,D:\Driven_Data\Facebook\data\query_images
Q12975,R425970,D:\Driven_Data\Facebook\data\query_images
Q12979,R611827,D:\Driven_Data\Facebook\data\query_images
Q12983,R330843,D:\Driven_Data\Facebook\data\query_images
Q12987,R806275,D:\Driven_Data\Facebook\data\query_images
Q12994,R047833,D:\Driven_Data\Facebook\data\query_images
Q12995,R115826,D:\Driven_Data\Facebook\data\query_images
Q13001,R947514,D:\Driven_Data\Facebook\data\query_images
Q13006,R930502,D:\Driven_Data\Facebook\data\query_images
Q13009,R332964,D:\Driven_Data\Facebook\data\query_images
Q13026,R474460,D:\Driven_Data\Facebook\data\query_images
Q13027,R314654,D:\Driven_Data\Facebook\data\query_images
Q13032,R172591,D:\Driven_Data\Facebook\data\query_images
Q13037,R777049,D:\Driven_Data\Facebook\data\query_images
Q13045,R607987,D:\Driven_Data\Facebook\data\query_images
Q13048,R895162,D:\Driven_Data\Facebook\data\query_images
Q13051,R064498,D:\Driven_Data\Facebook\data\query_images
Q13062,R808966,D:\Driven_Data\Facebook\data\query_images
Q13065,R423274,D:\Driven_Data\Facebook\data\query_images
Q13066,R875130,D:\Driven_Data\Facebook\data\query_images
Q13067,R461506,D:\Driven_Data\Facebook\data\query_images
Q13069,R996459,D:\Driven_Data\Facebook\data\query_images
Q13078,R591972,D:\Driven_Data\Facebook\data\query_images
Q13080,R781179,D:\Driven_Data\Facebook\data\query_images
Q13084,R608106,D:\Driven_Data\Facebook\data\query_images
Q13099,R220542,D:\Driven_Data\Facebook\data\query_images
Q13111,R450516,D:\Driven_Data\Facebook\data\query_images
Q13112,R716151,D:\Driven_Data\Facebook\data\query_images
Q13114,R520694,D:\Driven_Data\Facebook\data\query_images
Q13116,R063800,D:\Driven_Data\Facebook\data\query_images
Q13129,R757737,D:\Driven_Data\Facebook\data\query_images
Q13137,R620286,D:\Driven_Data\Facebook\data\query_images
Q13141,R834236,D:\Driven_Data\Facebook\data\query_images
Q13142,R626254,D:\Driven_Data\Facebook\data\query_images
Q13144,R424736,D:\Driven_Data\Facebook\data\query_images
Q13146,R531449,D:\Driven_Data\Facebook\data\query_images
Q13152,R989218,D:\Driven_Data\Facebook\data\query_images
Q13154,R621987,D:\Driven_Data\Facebook\data\query_images
Q13159,R482855,D:\Driven_Data\Facebook\data\query_images
Q13166,R332915,D:\Driven_Data\Facebook\data\query_images
Q13172,R439830,D:\Driven_Data\Facebook\data\query_images
Q13185,R507453,D:\Driven_Data\Facebook\data\query_images
Q13189,R512570,D:\Driven_Data\Facebook\data\query_images
Q13193,R821248,D:\Driven_Data\Facebook\data\query_images
Q13199,R635143,D:\Driven_Data\Facebook\data\query_images
Q13201,R743491,D:\Driven_Data\Facebook\data\query_images
Q13203,R540920,D:\Driven_Data\Facebook\data\query_images
Q13208,R666071,D:\Driven_Data\Facebook\data\query_images
Q13209,R006975,D:\Driven_Data\Facebook\data\query_images
Q13215,R259508,D:\Driven_Data\Facebook\data\query_images
Q13218,R055900,D:\Driven_Data\Facebook\data\query_images
Q13219,R328095,D:\Driven_Data\Facebook\data\query_images
Q13221,R433190,D:\Driven_Data\Facebook\data\query_images
Q13229,R147912,D:\Driven_Data\Facebook\data\query_images
